,f,L,C,pl_s1,pr_s1,pl_s2,pr_s2,pl_l,pr_l,pl_c,pr_c,pfe,pin,pout,eff,ilmax,ilmin,vmax,vmin
2029,40000,0.0003818,0.0002534,115.18768,114.9466,114.9466,-111.847,-111.847,-105.7267556,-105.7267556,-105.7227556,0.12456,115.18768,105.7227556,0.91783041,8.65316,8.01795,12.0355,11.9724
2030,40000,0.0004186,0.0002534,116.20544,115.9638,115.9638,-112.857,-112.857,-106.1327797,-106.1327797,-106.1277797,0.138064,116.20544,106.1277797,0.913277207,8.62665,8.04368,12.0326,11.9749
2031,40000,0.0004554,0.0002534,117.12592,116.8854,116.8854,-113.793,-113.793,-106.5063799,-106.5063799,-106.5043799,0.152061,117.12592,106.5043799,0.909315204,8.60512,8.06563,12.0308,11.9772
2032,40000,0.0004922,0.0002534,118.13635,117.8945,117.8945,-114.785,-114.785,-106.9076177,-106.9076177,-106.8966177,0.16528,118.13635,106.8966177,0.904857969,8.58628,8.08545,12.0287,11.9786
2033,40000,0.0005291,0.0002534,119.08544,118.8438,118.8438,-115.737,-115.737,-107.2756654,-107.2756654,-107.2756654,0.179263,119.08544,107.2756654,0.900829399,8.56898,8.10079,12.0263,11.9799
2034,40000,0.0005659,0.0002534,120.04938,119.8076,119.8076,-116.699,-116.699,-107.6577515,-107.6577515,-107.6517515,0.193095,120.04938,107.6517515,0.896728925,8.55477,8.1153,12.0242,11.9807
2035,40000,0.0006027,0.0002534,121.01032,120.7684,120.7684,-117.658,-117.658,-108.030393,-108.030393,-108.026393,0.207468,121.01032,108.026393,0.89270397,8.54152,8.12692,12.0218,11.9809
2036,40000,0.0006395,0.0002534,122.00144,121.7598,121.7598,-118.653,-118.653,-108.4192551,-108.4192551,-108.4143551,0.223448,122.00144,108.4143551,0.888631766,8.53025,8.13648,12.0197,11.9807
2037,40000,0.0006764,0.0002534,122.97105,122.7285,122.7285,-119.61,-119.61,-108.7920727,-108.7920727,-108.7859727,0.237459,122.97105,108.7859727,0.884647018,8.51957,8.1463,12.0175,11.9807
2038,40000,0.0007132,0.0002534,123.92975,123.6865,123.6865,-120.559,-120.559,-109.160886,-109.160886,-109.153186,0.252886,123.92975,109.153186,0.880766612,8.50979,8.15393,12.0154,11.9802
2039,40000,0.00075,0.0002534,124.83605,124.5935,124.5935,-121.475,-121.475,-109.5102046,-109.5102046,-109.5063046,0.267916,124.83605,109.5063046,0.877200974,8.5008,8.16107,12.0131,11.9799
2040,40000,1.35E-05,0.0002528,272.842019,260.20473,260.20473,-97.7253,-97.7253,-97.51940828,-97.51940828,-96.96370828,0.00189986,272.842019,96.96370828,0.355384074,12.105,2.35694,12.2369,11.13
2041,40000,5.03E-05,0.0002528,127.77285,125.8405,125.8405,-100.996,-100.996,-100.1859614,-100.1859614,-100.0770614,0.0140231,127.77285,100.0770614,0.783241991,10.2305,6.00618,12.0948,11.664
2042,40000,8.72E-05,0.0002528,117.3037,116.267,116.267,-102.938,-102.938,-101.5303483,-101.5303483,-101.4847483,0.0255211,117.3037,101.4847483,0.865145331,9.53584,6.97468,12.0719,11.8126
2043,40000,0.000124,0.0002528,113.29786,112.6512,112.6512,-104.337,-104.337,-102.3397732,-102.3397732,-102.3128732,0.0376243,113.29786,102.3128732,0.903043298,9.22487,7.37138,12.0611,11.8743
2044,40000,0.0001608,0.0002528,111.77849,111.3293,111.3293,-105.554,-105.554,-102.9661326,-102.9661326,-102.9484326,0.0494457,111.77849,102.9484326,0.921003966,9.03971,7.59233,12.0541,11.9087
2045,40000,0.0001976,0.0002528,112.53817,112.1139,112.1139,-106.659,-106.659,-103.4899123,-103.4899123,-103.4807123,0.0616547,112.53817,103.4807123,0.919516572,8.92053,7.72966,12.0491,11.9298
2046,40000,0.0002344,0.0002528,111.20211,110.9527,110.9527,-107.746,-107.746,-103.984979,-103.984979,-103.977379,0.0744795,111.20211,103.977379,0.93503063,8.8373,7.82164,12.0458,11.9441
2047,40000,0.0002713,0.0002528,112.21916,111.9722,111.9722,-108.797,-108.797,-104.445619,-104.445619,-104.447419,0.0862995,112.21916,104.447419,0.930744973,8.77098,7.89131,12.0429,11.9549
2048,40000,0.0003081,0.0002528,113.18028,112.9406,112.9406,-109.859,-109.859,-104.9094663,-104.9094663,-104.8955663,0.0987557,113.18028,104.8955663,0.926800731,8.72384,7.94517,12.0406,11.9628
2049,40000,0.0003449,0.0002528,114.14974,113.9088,113.9088,-110.811,-110.811,-105.295623,-105.295623,-105.294623,0.111842,114.14974,105.294623,0.92242543,8.68497,7.98456,12.0381,11.9681
2050,40000,0.0003818,0.0002528,115.18032,114.9384,114.9384,-111.828,-111.828,-105.7170844,-105.7170844,-105.7120844,0.124257,115.18032,105.7120844,0.917796412,8.65246,8.01801,12.0354,11.9724
2051,40000,0.0004186,0.0002528,116.12207,115.8819,115.8819,-112.794,-112.794,-106.1023019,-106.1023019,-106.1013019,0.138161,116.12207,106.1013019,0.913704879,8.62677,8.0436,12.033,11.975
2052,40000,0.0004554,0.0002528,117.17565,116.9345,116.9345,-113.834,-113.834,-106.5261824,-106.5261824,-106.5221824,0.151308,117.17565,106.5221824,0.909081217,8.60495,8.06678,12.0306,11.9774
2053,40000,0.0004922,0.0002528,118.11829,117.8763,117.8763,-114.765,-114.765,-106.8972406,-106.8972406,-106.8892406,0.16463,118.11829,106.8892406,0.904933864,8.58608,8.08623,12.0286,11.9789
2054,40000,0.0005291,0.0002528,119.0878,118.847,118.847,-115.751,-115.751,-107.2837397,-107.2837397,-107.2817397,0.180021,119.0878,107.2817397,0.900862555,8.56999,8.10081,12.0262,11.9798
2055,40000,0.0005659,0.0002528,120.04632,119.8044,119.8044,-116.694,-116.694,-107.6494977,-107.6494977,-107.6494977,0.195616,120.04632,107.6494977,0.896733009,8.55565,8.11334,12.0243,11.9803
2056,40000,0.0006027,0.0002528,121.01002,120.7674,120.7674,-117.648,-117.648,-108.0253026,-108.0253026,-108.0213026,0.208921,121.01002,108.0213026,0.892664116,8.54179,8.12576,12.022,11.9809
2057,40000,0.0006395,0.0002528,121.96911,121.7267,121.7267,-118.61,-118.61,-108.4006027,-108.4006027,-108.3971027,0.223041,121.96911,108.3971027,0.888725864,8.53024,8.13683,12.0197,11.981
2058,40000,0.0006764,0.0002528,122.94599,122.7033,122.7033,-119.583,-119.583,-108.775651,-108.775651,-108.777351,0.237984,122.94599,108.777351,0.884757209,8.51895,8.14527,12.0175,11.9807
2059,40000,0.0007132,0.0002528,123.92517,123.6829,123.6829,-120.568,-120.568,-109.1624166,-109.1624166,-109.1571166,0.253102,123.92517,109.1571166,0.880830881,8.50955,8.15355,12.0153,11.9803
2060,40000,0.00075,0.0002528,124.89799,124.6553,124.6553,-121.535,-121.535,-109.538435,-109.538435,-109.530235,0.269025,124.89799,109.530235,0.876957548,8.50166,8.16124,12.0134,11.9797
2061,40000,1.35E-05,0.0002523,273.380364,260.70888,260.70888,-97.7898,-97.7898,-97.58204013,-97.58204013,-96.99354013,0.00189477,273.380364,96.99354013,0.354793368,12.1193,2.3842,12.2371,11.1313
2062,40000,5.03E-05,0.0002523,127.71501,125.7877,125.7877,-101.008,-101.008,-100.1959132,-100.1959132,-100.0781132,0.0140015,127.71501,100.0781132,0.783604943,10.2316,6.0105,12.0945,11.6646
2063,40000,8.72E-05,0.0002523,117.30613,116.2681,116.2681,-102.922,-102.922,-101.5204886,-101.5204886,-101.4793886,0.0254766,117.30613,101.4793886,0.865081719,9.5336,6.97465,12.072,11.8124
2064,40000,0.000124,0.0002523,113.2694,112.624,112.624,-104.326,-104.326,-102.3331756,-102.3331756,-102.3082756,0.0374726,113.2694,102.3082756,0.903229606,9.22291,7.37314,12.061,11.8744
2065,40000,0.0001608,0.0002523,111.79501,111.3447,111.3447,-105.555,-105.555,-102.9686605,-102.9686605,-102.9510605,0.0494785,111.79501,102.9510605,0.920891375,9.03973,7.59186,12.0544,11.9089
2066,40000,0.0001976,0.0002523,112.57566,112.1502,112.1502,-106.68,-106.68,-103.5029105,-103.5029105,-103.4906105,0.0618376,112.57566,103.4906105,0.919298279,8.92146,7.72884,12.0491,11.9297
2067,40000,0.0002344,0.0002523,111.2089,110.959,110.959,-107.746,-107.746,-103.981876,-103.981876,-103.979576,0.0744673,111.2089,103.979576,0.934993297,8.8372,7.82162,12.046,11.9439
2068,40000,0.0002713,0.0002523,112.20252,111.9564,111.9564,-108.792,-108.792,-104.4446945,-104.4446945,-104.4394945,0.0862612,112.20252,104.4394945,0.930812379,8.77169,7.89221,12.0429,11.9549
2069,40000,0.0003081,0.0002523,113.15031,112.9107,112.9107,-109.83,-109.83,-104.8887479,-104.8887479,-104.8830479,0.0986991,113.15031,104.8830479,0.926935577,8.72234,7.94389,12.0402,11.9626
2070,40000,0.0003449,0.0002523,114.18301,113.9427,113.9427,-110.853,-110.853,-105.3182117,-105.3182117,-105.3122117,0.111911,114.18301,105.3122117,0.922310698,8.68539,7.98476,12.0379,11.968
2071,40000,0.0003818,0.0002523,115.16101,114.9207,114.9207,-111.831,-111.831,-105.7180113,-105.7180113,-105.7130113,0.125096,115.16101,105.7130113,0.917958355,8.65378,8.0172,12.0355,11.9721
2072,40000,0.0004186,0.0002523,116.15589,115.9153,115.9153,-112.822,-112.822,-106.1182372,-106.1182372,-106.1142372,0.139048,116.15589,106.1142372,0.913550206,8.628,8.04297,12.0331,11.9748
2073,40000,0.0004554,0.0002523,117.14538,116.9036,116.9036,-113.795,-113.795,-106.5099697,-106.5099697,-106.5019697,0.151591,117.14538,106.5019697,0.909143576,8.6055,8.06684,12.0308,11.9772
2074,40000,0.0004922,0.0002523,118.14332,117.9014,117.9014,-114.791,-114.791,-106.9039949,-106.9039949,-106.9009949,0.165825,118.14332,106.9009949,0.904841635,8.58645,8.0848,12.0283,11.9786
2075,40000,0.0005291,0.0002523,119.12687,118.8839,118.8839,-115.76,-115.76,-107.2862753,-107.2862753,-107.2822753,0.179319,119.12687,107.2822753,0.900571595,8.56918,8.10091,12.0262,11.9798
2076,40000,0.0005659,0.0002523,120.10032,119.8584,119.8584,-116.748,-116.748,-107.6785518,-107.6785518,-107.6715518,0.193939,120.10032,107.6715518,0.896513447,8.55471,8.11429,12.024,11.9803
2077,40000,0.0006027,0.0002523,121.01772,120.7744,120.7744,-117.646,-117.646,-108.0249391,-108.0249391,-108.0209391,0.206702,121.01772,108.0209391,0.892604315,8.54102,8.12719,12.0218,11.981
2078,40000,0.0006395,0.0002523,121.96917,121.7269,121.7269,-118.612,-118.612,-108.3979416,-108.3979416,-108.4003416,0.222469,121.96917,108.4003416,0.888751982,8.52931,8.1364,12.0196,11.9808
2079,40000,0.0006764,0.0002523,122.97496,122.7322,122.7322,-119.611,-119.611,-108.7950561,-108.7950561,-108.7856561,0.237719,122.97496,108.7856561,0.884616316,8.51958,8.14611,12.0178,11.9806
2080,40000,0.0007132,0.0002523,123.89993,123.6571,123.6571,-120.535,-120.535,-109.1490031,-109.1490031,-109.1425031,0.251291,123.89993,109.1425031,0.880892371,8.50943,8.15469,12.0155,11.9804
2081,40000,0.00075,0.0002523,124.87978,124.6366,124.6366,-121.51,-121.51,-109.5265983,-109.5265983,-109.5214983,0.267681,124.87978,109.5214983,0.877015465,8.50081,8.16123,12.0134,11.9799
2082,40000,1.35E-05,0.0002517,271.04851,258.5407,258.5407,-97.726,-97.726,-97.52138302,-97.52138302,-96.97348302,0.00189452,271.04851,96.97348302,0.357771688,12.1201,2.38564,12.2382,11.1318
2083,40000,5.03E-05,0.0002517,127.71422,125.7874,125.7874,-101.014,-101.014,-100.2019405,-100.2019405,-100.0773405,0.0140345,127.71422,100.0773405,0.78360374,10.2316,6.00559,12.0952,11.6638
2084,40000,8.72E-05,0.0002517,117.30298,116.2646,116.2646,-102.914,-102.914,-101.5139793,-101.5139793,-101.4736793,0.025494,117.30298,101.4736793,0.865056278,9.53406,6.97425,12.072,11.8122
2085,40000,0.000124,0.0002517,113.34579,112.6943,112.6943,-104.318,-104.318,-102.3300626,-102.3300626,-102.3003626,0.0375596,113.34579,102.3003626,0.902551057,9.22406,7.37216,12.0614,11.8741
2086,40000,0.0001608,0.0002517,111.78737,111.3379,111.3379,-105.559,-105.559,-102.9707397,-102.9707397,-102.9479397,0.0497091,111.78737,102.9479397,0.920926395,9.04169,7.59047,12.0546,11.9084
2087,40000,0.0001976,0.0002517,112.57563,112.1501,112.1501,-106.679,-106.679,-103.4994732,-103.4994732,-103.4896732,0.0616987,112.57563,103.4896732,0.919290198,8.92058,7.72928,12.049,11.9297
2088,40000,0.0002344,0.0002517,111.22208,110.9726,110.9726,-107.765,-107.765,-103.995052,-103.995052,-103.985952,0.0743532,111.22208,103.985952,0.934939825,8.83706,7.82226,12.0457,11.9443
2089,40000,0.0002713,0.0002517,112.22604,111.9788,111.9788,-108.8,-108.8,-104.4514179,-104.4514179,-104.4456179,0.0863568,112.22604,104.4456179,0.930671864,8.77259,7.89263,12.043,11.9551
2090,40000,0.0003081,0.0002517,113.1471,112.907,112.907,-109.82,-109.82,-104.8857747,-104.8857747,-104.8824747,0.0993266,113.1471,104.8824747,0.926956808,8.72398,7.94307,12.0407,11.9626
2091,40000,0.0003449,0.0002517,114.16974,113.9288,113.9288,-110.831,-110.831,-105.3074499,-105.3074499,-105.3034499,0.112282,114.16974,105.3034499,0.922341155,8.68536,7.98358,12.0382,11.9682
2092,40000,0.0003818,0.0002517,115.17765,114.9365,114.9365,-111.836,-111.836,-105.72042,-105.72042,-105.71442,0.12465,115.17765,105.71442,0.917837966,8.65308,8.01764,12.0356,11.9723
2093,40000,0.0004186,0.0002517,116.1825,115.941,115.941,-112.836,-112.836,-106.1275163,-106.1275163,-106.1175163,0.138092,116.1825,106.1175163,0.913369193,8.62721,8.04419,12.033,11.9747
2094,40000,0.0004554,0.0002517,117.15732,116.9154,116.9154,-113.805,-113.805,-106.5104308,-106.5104308,-106.5114308,0.151635,117.15732,106.5114308,0.909131677,8.60476,8.06602,12.0309,11.9773
2095,40000,0.0004922,0.0002517,118.1315,117.89,117.89,-114.785,-114.785,-106.9044101,-106.9044101,-106.8964101,0.164982,118.1315,106.8964101,0.904893361,8.58608,8.0857,12.0285,11.9787
2096,40000,0.0005291,0.0002517,119.12508,118.8826,118.8826,-115.765,-115.765,-107.2912753,-107.2912753,-107.2862753,0.17971,119.12508,107.2862753,0.900618705,8.5699,8.10112,12.0263,11.9798
2097,40000,0.0005659,0.0002517,120.08105,119.8385,119.8385,-116.72,-116.72,-107.6630248,-107.6630248,-107.6600248,0.193127,120.08105,107.6600248,0.896561321,8.55432,8.11482,12.024,11.9805
2098,40000,0.0006027,0.0002517,121.0372,120.795,120.795,-117.681,-117.681,-108.0403009,-108.0403009,-108.0373009,0.207191,121.0372,108.0373009,0.892595838,8.54119,8.12688,12.0219,11.981
2099,40000,0.0006395,0.0002517,121.99723,121.7551,121.7551,-118.642,-118.642,-108.4124227,-108.4124227,-108.4102227,0.223506,121.99723,108.4102227,0.888628559,8.53028,8.13646,12.0195,11.9807
2100,40000,0.0006764,0.0002517,122.94199,122.6993,122.6993,-119.579,-119.579,-108.779144,-108.779144,-108.773944,0.2365,122.94199,108.773944,0.884758283,8.51902,8.1465,12.0176,11.9808
2101,40000,0.0007132,0.0002517,123.89763,123.6541,123.6541,-120.523,-120.523,-109.1397142,-109.1397142,-109.1392142,0.253614,123.89763,109.1392142,0.880882178,8.50985,8.15349,12.0153,11.9802
2102,40000,0.00075,0.0002517,124.81708,124.5746,124.5746,-121.457,-121.457,-109.5003136,-109.5003136,-109.5013136,0.266765,124.81708,109.5013136,0.877294306,8.50009,8.16109,12.0134,11.98
2103,40000,1.35E-05,0.0002511,271.117247,258.60649,258.60649,-97.7539,-97.7539,-97.546272,-97.546272,-96.991172,0.00188242,271.117247,96.991172,0.357746226,12.1045,2.40106,12.2377,11.1331
2104,40000,5.03E-05,0.0002511,127.60828,125.6886,125.6886,-101.007,-101.007,-100.1940393,-100.1940393,-100.0734393,0.0140018,127.60828,100.0734393,0.784223714,10.2278,6.00664,12.0947,11.6638
2105,40000,8.72E-05,0.0002511,117.17145,116.1435,116.1435,-102.927,-102.927,-101.5242819,-101.5242819,-101.4832819,0.0254505,117.17145,101.4832819,0.866109294,9.53367,6.97603,12.072,11.8124
2106,40000,0.000124,0.0002511,113.23652,112.5914,112.5914,-104.297,-104.297,-102.312738,-102.312738,-102.294038,0.0374439,113.23652,102.294038,0.90336614,9.22255,7.37348,12.061,11.8743
2107,40000,0.0001608,0.0002511,111.81065,111.3595,111.3595,-105.559,-105.559,-102.9717437,-102.9717437,-102.9521437,0.0494412,111.81065,102.9521437,0.92077225,9.03955,7.59223,12.0543,11.9086
2108,40000,0.0001976,0.0002511,112.56863,112.1431,112.1431,-106.672,-106.672,-103.4973018,-103.4973018,-103.4851018,0.0617101,112.56863,103.4851018,0.919306754,8.92041,7.729,12.0492,11.9295
2109,40000,0.0002344,0.0002511,111.19517,110.9459,110.9459,-107.741,-107.741,-103.9813156,-103.9813156,-103.9771156,0.0743599,111.19517,103.9771156,0.93508662,8.83662,7.82177,12.0458,11.9442
2110,40000,0.0002713,0.0002511,112.21255,111.9665,111.9665,-108.803,-108.803,-104.4476417,-104.4476417,-104.4466417,0.086569,112.21255,104.4466417,0.930792872,8.77188,7.89084,12.0429,11.9545
2111,40000,0.0003081,0.0002511,113.13355,112.8945,112.8945,-109.821,-109.821,-104.8854195,-104.8854195,-104.8783195,0.0990141,113.13355,104.8783195,0.927031102,8.72342,7.94374,12.0403,11.9623
2112,40000,0.0003449,0.0002511,114.14943,113.9101,113.9101,-110.833,-110.833,-105.3084282,-105.3084282,-105.3034282,0.11132,114.14943,105.3034282,0.922505073,8.68435,7.98556,12.0379,11.9681
2113,40000,0.0003818,0.0002511,115.18389,114.9433,114.9433,-111.85,-111.85,-105.7282008,-105.7282008,-105.7182008,0.124566,115.18389,105.7182008,0.917821066,8.65356,8.01833,12.0355,11.972
2114,40000,0.0004186,0.0002511,116.16756,115.9262,115.9262,-112.823,-112.823,-106.1187127,-106.1187127,-106.1147127,0.137892,116.16756,106.1147127,0.913462525,8.62701,8.0444,12.033,11.975
2115,40000,0.0004554,0.0002511,117.14565,116.9045,116.9045,-113.804,-113.804,-106.5131404,-106.5131404,-106.5081404,0.151839,117.14565,106.5081404,0.909194156,8.60541,8.06631,12.0308,11.9773
2116,40000,0.0004922,0.0002511,118.14241,117.9007,117.9007,-114.793,-114.793,-106.9059949,-106.9059949,-106.9029949,0.165968,118.14241,106.9029949,0.904865534,8.58627,8.08441,12.0285,11.9788
2117,40000,0.0005291,0.0002511,119.08062,118.8394,118.8394,-115.738,-115.738,-107.2739719,-107.2739719,-107.2749719,0.181216,119.08062,107.2749719,0.900860038,8.57027,8.09955,12.0265,11.9794
2118,40000,0.0005659,0.0002511,120.03847,119.7969,119.7969,-116.691,-116.691,-107.6502938,-107.6502938,-107.6472938,0.193703,120.03847,107.6472938,0.896773291,8.55459,8.11443,12.024,11.9804
2119,40000,0.0006027,0.0002511,120.99129,120.7493,120.7493,-117.638,-117.638,-108.0196666,-108.0196666,-108.0176666,0.208525,120.99129,108.0176666,0.892772253,8.54183,8.12619,12.022,11.9808
2120,40000,0.0006395,0.0002511,121.99623,121.7541,121.7541,-118.641,-118.641,-108.4160838,-108.4160838,-108.4077838,0.222515,121.99623,108.4077838,0.888615852,8.52985,8.1369,12.0197,11.9806
2121,40000,0.0006764,0.0002511,122.91393,122.6711,122.6711,-119.549,-119.549,-108.766995,-108.766995,-108.761295,0.238209,122.91393,108.761295,0.884857355,8.51977,8.14591,12.0178,11.9807
2122,40000,0.0007132,0.0002511,123.88617,123.6439,123.6439,-120.529,-120.529,-109.1455482,-109.1455482,-109.1409482,0.253171,123.88617,109.1409482,0.880977661,8.51014,8.15408,12.0155,11.9803
2123,40000,0.00075,0.0002511,124.81502,124.5724,124.5724,-121.453,-121.453,-109.4942586,-109.4942586,-109.5000586,0.267223,124.81502,109.5000586,0.87729873,8.49976,8.16047,12.0134,11.9796
2124,40000,1.35E-05,0.0002506,270.223444,257.77848,257.77848,-97.7718,-97.7718,-97.56341376,-97.56341376,-96.98841376,0.00187981,270.223444,96.98841376,0.358919316,12.0994,2.40265,12.2376,11.1321
2125,40000,5.03E-05,0.0002506,127.98543,126.0381,126.0381,-101.001,-101.001,-100.1912072,-100.1912072,-100.0808072,0.0139925,127.98543,100.0808072,0.781970316,10.227,6.00728,12.0951,11.6642
2126,40000,8.72E-05,0.0002506,117.52547,116.4719,116.4719,-102.926,-102.926,-101.5244886,-101.5244886,-101.4764886,0.0254358,117.52547,101.4764886,0.863442526,9.53321,6.97629,12.0722,11.8125
2127,40000,0.000124,0.0002506,113.41293,112.7571,112.7571,-104.325,-104.325,-102.3317717,-102.3317717,-102.3067717,0.0375012,113.41293,102.3067717,0.902073262,9.22346,7.37299,12.0611,11.8742
2128,40000,0.0001608,0.0002506,111.81571,111.3647,111.3647,-105.566,-105.566,-102.9737672,-102.9737672,-102.9566672,0.0496942,111.81571,102.9566672,0.920771036,9.04083,7.58984,12.0546,11.9084
2129,40000,0.0001976,0.0002506,112.5923,112.166,112.166,-106.685,-106.685,-103.5040475,-103.5040475,-103.4920475,0.0618726,112.5923,103.4920475,0.919175179,8.92112,7.72816,12.0492,11.9293
2130,40000,0.0002344,0.0002506,111.23905,110.9895,110.9895,-107.781,-107.781,-104.0077581,-104.0077581,-103.9897581,0.0743611,111.23905,103.9897581,0.934831411,8.83723,7.82237,12.046,11.944
2131,40000,0.0002713,0.0002506,112.22546,111.9792,111.9792,-108.813,-108.813,-104.4560704,-104.4560704,-104.4505704,0.0860475,112.22546,104.4505704,0.930720804,8.77127,7.89288,12.0429,11.955
2132,40000,0.0003081,0.0002506,113.15267,112.9139,112.9139,-109.844,-109.844,-104.8983812,-104.8983812,-104.8919812,0.0988762,113.15267,104.8919812,0.926995193,8.72298,7.94384,12.0403,11.9625
2133,40000,0.0003449,0.0002506,114.1731,113.933,113.933,-110.846,-110.846,-105.3142767,-105.3142767,-105.3102767,0.111907,114.1731,105.3102767,0.922373805,8.68507,7.98445,12.0379,11.968
2134,40000,0.0003818,0.0002506,115.18189,114.9413,114.9413,-111.848,-111.848,-105.7236094,-105.7236094,-105.7206094,0.124791,115.18189,105.7206094,0.917857915,8.65296,8.01716,12.0354,11.9719
2135,40000,0.0004186,0.0002506,116.18435,115.9425,115.9425,-112.833,-112.833,-106.1255654,-106.1255654,-106.1165654,0.137545,116.18435,106.1165654,0.913346465,8.62691,8.04503,12.0332,11.975
